semana_fin,fecha_dato,geografia,variable,valor,unidad,fuente,dias_observados
2023-03-05,2023-03-05,Nariño,temp_min_semanal,13.9,°C,open-meteo,7
2023-03-05,2023-03-05,Nariño,temp_promedio_semanal,18.0,°C,open-meteo,7
2023-03-05,2023-03-05,Quindío,precipitacion_semanal,157.8,mm,open-meteo,7
2023-03-05,2023-03-05,Quindío,temp_max_semanal,24.5,°C,open-meteo,7
2023-03-05,2023-03-05,Quindío,temp_min_semanal,13.6,°C,open-meteo,7
2023-03-05,2023-03-05,Quindío,temp_promedio_semanal,18.9071,°C,open-meteo,7
2023-03-05,2023-03-05,Risaralda,precipitacion_semanal,41.0,mm,open-meteo,7
2023-03-05,2023-03-05,Risaralda,temp_max_semanal,26.2,°C,open-meteo,7
2023-03-05,2023-03-05,Risaralda,temp_min_semanal,14.9,°C,open-meteo,7
2023-03-05,2023-03-05,Risaralda,temp_promedio_semanal,20.3643,°C,open-meteo,7
2023-03-05,2023-03-05,Tolima,precipitacion_semanal,180.7,mm,open-meteo,7
2023-03-05,2023-03-05,Tolima,temp_max_semanal,23.7,°C,open-meteo,7
2023-03-05,2023-03-05,Tolima,temp_min_semanal,13.4,°C,open-meteo,7
2023-03-05,2023-03-05,Tolima,temp_promedio_semanal,18.0571,°C,open-meteo,7
2023-03-12,2023-03-12,Antioquia,precipitacion_semanal,162.1,mm,open-meteo,7
2023-03-12,2023-03-12,Antioquia,temp_max_semanal,27.0,°C,open-meteo,7
2023-03-12,2023-03-12,Antioquia,temp_min_semanal,15.3,°C,open-meteo,7
2023-03-12,2023-03-12,Antioquia,temp_promedio_semanal,19.9929,°C,open-meteo,7
2023-03-12,2023-03-10,COLOMBIA,fx_usd_local,4745.759765625,COP/USD,yfinance,5
2023-03-12,2023-03-12,COLOMBIA,precio_interno_referencia,1980000.0,COP/carga_125kg,FNC,7
2023-03-12,2023-03-12,Caldas,precipitacion_semanal,108.3,mm,open-meteo,7
2023-03-12,2023-03-12,Caldas,temp_max_semanal,19.3,°C,open-meteo,7
2023-03-12,2023-03-12,Caldas,temp_min_semanal,10.6,°C,open-meteo,7
2023-03-12,2023-03-12,Caldas,temp_promedio_semanal,14.3429,°C,open-meteo,7
2023-03-12,2023-03-12,Cauca,precipitacion_semanal,160.8,mm,open-meteo,7
2023-03-12,2023-03-12,Cauca,temp_max_semanal,22.2,°C,open-meteo,7
2023-03-12,2023-03-12,Cauca,temp_min_semanal,13.9,°C,open-meteo,7
2023-03-12,2023-03-12,Cauca,temp_promedio_semanal,17.6071,°C,open-meteo,7
2023-03-12,2023-03-10,GLOBAL,precio_cafe_arabica,182.25,USc/lb,yfinance,5
2023-03-12,2023-03-12,Huila,precipitacion_semanal,68.2,mm,open-meteo,7
2023-03-12,2023-03-12,Huila,temp_max_semanal,25.6,°C,open-meteo,7
2023-03-12,2023-03-12,Huila,temp_min_semanal,13.8,°C,open-meteo,7
2023-03-12,2023-03-12,Huila,temp_promedio_semanal,19.0214,°C,open-meteo,7
2023-03-12,2023-03-12,Nariño,precipitacion_semanal,215.5,mm,open-meteo,7
2023-03-12,2023-03-12,Nariño,temp_max_semanal,21.0,°C,open-meteo,7
2023-03-12,2023-03-12,Nariño,temp_min_semanal,13.1,°C,open-meteo,7
2023-03-12,2023-03-12,Nariño,temp_promedio_semanal,16.6286,°C,open-meteo,7
2023-03-12,2023-03-12,Quindío,precipitacion_semanal,138.6,mm,open-meteo,7
2023-03-12,2023-03-12,Quindío,temp_max_semanal,23.5,°C,open-meteo,7
2023-03-12,2023-03-12,Quindío,temp_min_semanal,14.4,°C,open-meteo,7
2023-03-12,2023-03-12,Quindío,temp_promedio_semanal,18.2,°C,open-meteo,7
2023-03-12,2023-03-12,Risaralda,precipitacion_semanal,152.4,mm,open-meteo,7
2023-03-12,2023-03-12,Risaralda,temp_max_semanal,24.2,°C,open-meteo,7
2023-03-12,2023-03-12,Risaralda,temp_min_semanal,15.4,°C,open-meteo,7
2023-03-12,2023-03-12,Risaralda,temp_promedio_semanal,19.0357,°C,open-meteo,7
2023-03-12,2023-03-12,Tolima,precipitacion_semanal,132.6,mm,open-meteo,7
2023-03-12,2023-03-12,Tolima,temp_max_semanal,23.3,°C,open-meteo,7
2023-03-12,2023-03-12,Tolima,temp_min_semanal,13.7,°C,open-meteo,7
2023-03-12,2023-03-12,Tolima,temp_promedio_semanal,17.4,°C,open-meteo,7
2023-03-19,2023-03-19,Antioquia,precipitacion_semanal,64.4,mm,open-meteo,7
2023-03-19,2023-03-19,Antioquia,temp_max_semanal,25.9,°C,open-meteo,7
2023-03-19,2023-03-19,Antioquia,temp_min_semanal,14.1,°C,open-meteo,7
2023-03-19,2023-03-19,Antioquia,temp_promedio_semanal,19.6357,°C,open-meteo,7
2023-03-19,2023-03-17,COLOMBIA,fx_usd_local,4849.25,COP/USD,yfinance,5
2023-03-19,2023-03-19,COLOMBIA,precio_interno_referencia,2020000.0,COP/carga_125kg,FNC,7
2023-03-19,2023-03-19,Caldas,precipitacion_semanal,85.5,mm,open-meteo,7
2023-03-19,2023-03-19,Caldas,temp_max_semanal,19.0,°C,open-meteo,7
2023-03-19,2023-03-19,Caldas,temp_min_semanal,9.8,°C,open-meteo,7
2023-03-19,2023-03-19,Caldas,temp_promedio_semanal,13.9357,°C,open-meteo,7
2023-03-19,2023-03-19,Cauca,precipitacion_semanal,57.5,mm,open-meteo,7
2023-03-19,2023-03-19,Cauca,temp_max_semanal,23.1,°C,open-meteo,7
2023-03-19,2023-03-19,Cauca,temp_min_semanal,11.0,°C,open-meteo,7
2023-03-19,2023-03-19,Cauca,temp_promedio_semanal,17.3929,°C,open-meteo,7
2023-03-19,2023-03-17,GLOBAL,precio_cafe_arabica,183.0,USc/lb,yfinance,5
2023-03-19,2023-03-19,Huila,precipitacion_semanal,27.2,mm,open-meteo,7
2023-03-19,2023-03-19,Huila,temp_max_semanal,24.8,°C,open-meteo,7
2023-03-19,2023-03-19,Huila,temp_min_semanal,15.2,°C,open-meteo,7
2023-03-19,2023-03-19,Huila,temp_promedio_semanal,19.6286,°C,open-meteo,7
2023-03-19,2023-03-19,Nariño,precipitacion_semanal,87.4,mm,open-meteo,7
2023-03-19,2023-03-19,Nariño,temp_max_semanal,21.5,°C,open-meteo,7
2023-03-19,2023-03-19,Nariño,temp_min_semanal,11.2,°C,open-meteo,7
2023-03-19,2023-03-19,Nariño,temp_promedio_semanal,16.8357,°C,open-meteo,7
2023-03-19,2023-03-19,Quindío,precipitacion_semanal,100.7,mm,open-meteo,7
2023-03-19,2023-03-19,Quindío,temp_max_semanal,23.5,°C,open-meteo,7
2023-03-19,2023-03-19,Quindío,temp_min_semanal,13.9,°C,open-meteo,7
2023-03-19,2023-03-19,Quindío,temp_promedio_semanal,18.3143,°C,open-meteo,7
2023-03-19,2023-03-19,Risaralda,precipitacion_semanal,102.0,mm,open-meteo,7
2023-03-19,2023-03-19,Risaralda,temp_max_semanal,23.5,°C,open-meteo,7
2023-03-19,2023-03-19,Risaralda,temp_min_semanal,13.8,°C,open-meteo,7
2023-03-19,2023-03-19,Risaralda,temp_promedio_semanal,18.65,°C,open-meteo,7
2023-03-19,2023-03-19,Tolima,precipitacion_semanal,141.6,mm,open-meteo,7
2023-03-19,2023-03-19,Tolima,temp_max_semanal,21.8,°C,open-meteo,7
2023-03-19,2023-03-19,Tolima,temp_min_semanal,13.0,°C,open-meteo,7
2023-03-19,2023-03-19,Tolima,temp_promedio_semanal,17.2143,°C,open-meteo,7
2023-03-26,2023-03-26,Antioquia,precipitacion_semanal,48.7,mm,open-meteo,7
2023-03-26,2023-03-26,Antioquia,temp_max_semanal,27.1,°C,open-meteo,7
2023-03-26,2023-03-26,Antioquia,temp_min_semanal,14.1,°C,open-meteo,7
2023-03-26,2023-03-26,Antioquia,temp_promedio_semanal,20.8071,°C,open-meteo,7
2023-03-26,2023-03-24,COLOMBIA,fx_usd_local,4754.75,COP/USD,yfinance,5
2023-03-26,2023-03-26,COLOMBIA,precio_interno_referencia,2000000.0,COP/carga_125kg,FNC,7
2023-03-26,2023-03-26,Caldas,precipitacion_semanal,79.1,mm,open-meteo,7
2023-03-26,2023-03-26,Caldas,temp_max_semanal,20.4,°C,open-meteo,7
2023-03-26,2023-03-26,Caldas,temp_min_semanal,8.8,°C,open-meteo,7
2023-03-26,2023-03-26,Caldas,temp_promedio_semanal,14.3714,°C,open-meteo,7
2023-03-26,2023-03-26,Cauca,precipitacion_semanal,87.2,mm,open-meteo,7
2023-03-26,2023-03-26,Cauca,temp_max_semanal,22.5,°C,open-meteo,7
2023-03-26,2023-03-26,Cauca,temp_min_semanal,10.7,°C,open-meteo,7
2023-03-26,2023-03-26,Cauca,temp_promedio_semanal,17.2786,°C,open-meteo,7
2023-03-26,2023-03-24,GLOBAL,precio_cafe_arabica,179.25,USc/lb,yfinance,5
2023-03-26,2023-03-26,Huila,precipitacion_semanal,68.7,mm,open-meteo,7
2023-03-26,2023-03-26,Huila,temp_max_semanal,25.3,°C,open-meteo,7
2023-03-26,2023-03-26,Huila,temp_min_semanal,13.6,°C,open-meteo,7
2023-03-26,2023-03-26,Huila,temp_promedio_semanal,19.9214,°C,open-meteo,7
2023-03-26,2023-03-26,Nariño,precipitacion_semanal,68.1,mm,open-meteo,7
2023-03-26,2023-03-26,Nariño,temp_max_semanal,21.8,°C,open-meteo,7
2023-03-26,2023-03-26,Nariño,temp_min_semanal,11.4,°C,open-meteo,7
2023-03-26,2023-03-26,Nariño,temp_promedio_semanal,17.1071,°C,open-meteo,7
2023-03-26,2023-03-26,Quindío,precipitacion_semanal,79.8,mm,open-meteo,7
2023-03-26,2023-03-26,Quindío,temp_max_semanal,24.1,°C,open-meteo,7
2023-03-26,2023-03-26,Quindío,temp_min_semanal,13.2,°C,open-meteo,7
2023-03-26,2023-03-26,Quindío,temp_promedio_semanal,18.4643,°C,open-meteo,7
2023-03-26,2023-03-26,Risaralda,precipitacion_semanal,57.7,mm,open-meteo,7
2023-03-26,2023-03-26,Risaralda,temp_max_semanal,24.9,°C,open-meteo,7
2023-03-26,2023-03-26,Risaralda,temp_min_semanal,13.4,°C,open-meteo,7
2023-03-26,2023-03-26,Risaralda,temp_promedio_semanal,19.1857,°C,open-meteo,7
2023-03-26,2023-03-26,Tolima,precipitacion_semanal,79.9,mm,open-meteo,7
2023-03-26,2023-03-26,Tolima,temp_max_semanal,22.5,°C,open-meteo,7
2023-03-26,2023-03-26,Tolima,temp_min_semanal,12.8,°C,open-meteo,7
2023-03-26,2023-03-26,Tolima,temp_promedio_semanal,17.5214,°C,open-meteo,7
2023-04-02,2023-04-02,Antioquia,precipitacion_semanal,72.5,mm,open-meteo,7
2023-04-02,2023-04-02,Antioquia,temp_max_semanal,27.2,°C,open-meteo,7
2023-04-02,2023-04-02,Antioquia,temp_min_semanal,15.2,°C,open-meteo,7
2023-04-02,2023-04-02,Antioquia,temp_promedio_semanal,20.8214,°C,open-meteo,7
2023-04-02,2023-04-01,COLOMBIA,exportaciones_cafe,723.151,miles_sacos_60kg,FNC,1
2023-04-02,2023-03-31,COLOMBIA,fx_usd_local,4643.25,COP/USD,yfinance,5
2023-04-02,2023-04-02,COLOMBIA,precio_interno_referencia,1882000.0,COP/carga_125kg,FNC,7
2023-04-02,2023-04-01,COLOMBIA,produccion_nacional,565.867207197894,miles_sacos_60kg,FNC,1
2023-04-02,2023-04-02,Caldas,precipitacion_semanal,200.4,mm,open-meteo,7
2023-04-02,2023-04-02,Caldas,temp_max_semanal,19.0,°C,open-meteo,7
2023-04-02,2023-04-02,Caldas,temp_min_semanal,10.2,°C,open-meteo,7
2023-04-02,2023-04-02,Caldas,temp_promedio_semanal,14.3429,°C,open-meteo,7
2023-04-02,2023-04-02,Cauca,precipitacion_semanal,42.1,mm,open-meteo,7
2023-04-02,2023-04-02,Cauca,temp_max_semanal,22.5,°C,open-meteo,7
2023-04-02,2023-04-02,Cauca,temp_min_semanal,13.1,°C,open-meteo,7
2023-04-02,2023-04-02,Cauca,temp_promedio_semanal,17.05,°C,open-meteo,7
2023-04-02,2023-03-31,GLOBAL,precio_cafe_arabica,170.5,USc/lb,yfinance,5
2023-04-02,2023-04-02,Huila,precipitacion_semanal,80.4,mm,open-meteo,7
2023-04-02,2023-04-02,Huila,temp_max_semanal,25.8,°C,open-meteo,7
2023-04-02,2023-04-02,Huila,temp_min_semanal,12.9,°C,open-meteo,7
2023-04-02,2023-04-02,Huila,temp_promedio_semanal,18.8857,°C,open-meteo,7
2023-04-02,2023-04-02,Nariño,precipitacion_semanal,26.7,mm,open-meteo,7
2023-04-02,2023-04-02,Nariño,temp_max_semanal,21.3,°C,open-meteo,7
2023-04-02,2023-04-02,Nariño,temp_min_semanal,13.2,°C,open-meteo,7
2023-04-02,2023-04-02,Nariño,temp_promedio_semanal,16.9857,°C,open-meteo,7
2023-04-02,2023-04-02,Quindío,precipitacion_semanal,192.9,mm,open-meteo,7
2023-04-02,2023-04-02,Quindío,temp_max_semanal,22.0,°C,open-meteo,7
2023-04-02,2023-04-02,Quindío,temp_min_semanal,14.8,°C,open-meteo,7
2023-04-02,2023-04-02,Quindío,temp_promedio_semanal,18.1357,°C,open-meteo,7
2023-04-02,2023-04-02,Risaralda,precipitacion_semanal,73.2,mm,open-meteo,7
2023-04-02,2023-04-02,Risaralda,temp_max_semanal,25.1,°C,open-meteo,7
2023-04-02,2023-04-02,Risaralda,temp_min_semanal,13.8,°C,open-meteo,7
2023-04-02,2023-04-02,Risaralda,temp_promedio_semanal,19.4857,°C,open-meteo,7
2023-04-02,2023-04-02,Tolima,precipitacion_semanal,131.3,mm,open-meteo,7
2023-04-02,2023-04-02,Tolima,temp_max_semanal,22.9,°C,open-meteo,7
2023-04-02,2023-04-02,Tolima,temp_min_semanal,12.6,°C,open-meteo,7
2023-04-02,2023-04-02,Tolima,temp_promedio_semanal,17.6929,°C,open-meteo,7
2023-04-09,2023-04-09,Antioquia,precipitacion_semanal,56.8,mm,open-meteo,7
2023-04-09,2023-04-09,Antioquia,temp_max_semanal,27.7,°C,open-meteo,7
2023-04-09,2023-04-09,Antioquia,temp_min_semanal,15.0,°C,open-meteo,7
2023-04-09,2023-04-09,Antioquia,temp_promedio_semanal,21.1714,°C,open-meteo,7
2023-04-09,2023-04-07,COLOMBIA,fx_usd_local,4575.35986328125,COP/USD,yfinance,5
2023-04-09,2023-04-09,COLOMBIA,precio_interno_referencia,1963000.0,COP/carga_125kg,FNC,7
2023-04-09,2023-04-09,Caldas,precipitacion_semanal,35.1,mm,open-meteo,7
2023-04-09,2023-04-09,Caldas,temp_max_semanal,21.3,°C,open-meteo,7
2023-04-09,2023-04-09,Caldas,temp_min_semanal,9.6,°C,open-meteo,7
2023-04-09,2023-04-09,Caldas,temp_promedio_semanal,14.8071,°C,open-meteo,7
2023-04-09,2023-04-09,Cauca,precipitacion_semanal,71.5,mm,open-meteo,7
2023-04-09,2023-04-09,Cauca,temp_max_semanal,22.8,°C,open-meteo,7
2023-04-09,2023-04-09,Cauca,temp_min_semanal,11.4,°C,open-meteo,7
2023-04-09,2023-04-09,Cauca,temp_promedio_semanal,17.5071,°C,open-meteo,7
2023-04-09,2023-04-06,GLOBAL,precio_cafe_arabica,183.6000061035156,USc/lb,yfinance,4
2023-04-09,2023-04-09,Huila,precipitacion_semanal,42.3,mm,open-meteo,7
2023-04-09,2023-04-09,Huila,temp_max_semanal,26.5,°C,open-meteo,7
2023-04-09,2023-04-09,Huila,temp_min_semanal,12.7,°C,open-meteo,7
2023-04-09,2023-04-09,Huila,temp_promedio_semanal,19.5429,°C,open-meteo,7
2023-04-09,2023-04-09,Nariño,precipitacion_semanal,95.0,mm,open-meteo,7
2023-04-09,2023-04-09,Nariño,temp_max_semanal,24.0,°C,open-meteo,7
2023-04-09,2023-04-09,Nariño,temp_min_semanal,12.2,°C,open-meteo,7
2023-04-09,2023-04-09,Nariño,temp_promedio_semanal,17.8571,°C,open-meteo,7
2023-04-09,2023-04-09,Quindío,precipitacion_semanal,95.2,mm,open-meteo,7
2023-04-09,2023-04-09,Quindío,temp_max_semanal,24.6,°C,open-meteo,7
2023-04-09,2023-04-09,Quindío,temp_min_semanal,14.1,°C,open-meteo,7
2023-04-09,2023-04-09,Quindío,temp_promedio_semanal,18.4786,°C,open-meteo,7
2023-04-09,2023-04-09,Risaralda,precipitacion_semanal,65.4,mm,open-meteo,7
2023-04-09,2023-04-09,Risaralda,temp_max_semanal,25.5,°C,open-meteo,7
2023-04-09,2023-04-09,Risaralda,temp_min_semanal,14.9,°C,open-meteo,7
2023-04-09,2023-04-09,Risaralda,temp_promedio_semanal,19.5643,°C,open-meteo,7
2023-04-09,2023-04-09,Tolima,precipitacion_semanal,93.3,mm,open-meteo,7
2023-04-09,2023-04-09,Tolima,temp_max_semanal,23.7,°C,open-meteo,7
2023-04-09,2023-04-09,Tolima,temp_min_semanal,13.1,°C,open-meteo,7
2023-04-09,2023-04-09,Tolima,temp_promedio_semanal,18.0357,°C,open-meteo,7
2023-04-16,2023-04-16,Antioquia,precipitacion_semanal,65.8,mm,open-meteo,7
2023-04-16,2023-04-16,Antioquia,temp_max_semanal,26.2,°C,open-meteo,7
2023-04-16,2023-04-16,Antioquia,temp_min_semanal,15.8,°C,open-meteo,7
2023-04-16,2023-04-16,Antioquia,temp_promedio_semanal,20.8,°C,open-meteo,7
2023-04-16,2023-04-14,COLOMBIA,fx_usd_local,4417.97998046875,COP/USD,yfinance,5
2023-04-16,2023-04-16,COLOMBIA,precio_interno_referencia,1972000.0,COP/carga_125kg,FNC,7
2023-04-16,2023-04-16,Caldas,precipitacion_semanal,146.8,mm,open-meteo,7
2023-04-16,2023-04-16,Caldas,temp_max_semanal,19.0,°C,open-meteo,7
2023-04-16,2023-04-16,Caldas,temp_min_semanal,10.2,°C,open-meteo,7
2023-04-16,2023-04-16,Caldas,temp_promedio_semanal,14.4857,°C,open-meteo,7
2023-04-16,2023-04-16,Cauca,precipitacion_semanal,43.2,mm,open-meteo,7
2023-04-16,2023-04-16,Cauca,temp_max_semanal,21.1,°C,open-meteo,7
2023-04-16,2023-04-16,Cauca,temp_min_semanal,12.6,°C,open-meteo,7
2023-04-16,2023-04-16,Cauca,temp_promedio_semanal,17.0286,°C,open-meteo,7
2023-04-16,2023-04-14,GLOBAL,precio_cafe_arabica,193.3999938964844,USc/lb,yfinance,5
2023-04-16,2023-04-16,Huila,precipitacion_semanal,43.2,mm,open-meteo,7
2023-04-16,2023-04-16,Huila,temp_max_semanal,26.5,°C,open-meteo,7
2023-04-16,2023-04-16,Huila,temp_min_semanal,13.2,°C,open-meteo,7
2023-04-16,2023-04-16,Huila,temp_promedio_semanal,19.2071,°C,open-meteo,7
2023-04-16,2023-04-16,Nariño,precipitacion_semanal,57.7,mm,open-meteo,7
2023-04-16,2023-04-16,Nariño,temp_max_semanal,22.1,°C,open-meteo,7
2023-04-16,2023-04-16,Nariño,temp_min_semanal,12.4,°C,open-meteo,7
2023-04-16,2023-04-16,Nariño,temp_promedio_semanal,17.1929,°C,open-meteo,7
2023-04-16,2023-04-16,Quindío,precipitacion_semanal,194.4,mm,open-meteo,7
2023-04-16,2023-04-16,Quindío,temp_max_semanal,23.0,°C,open-meteo,7
2023-04-16,2023-04-16,Quindío,temp_min_semanal,14.6,°C,open-meteo,7
2023-04-16,2023-04-16,Quindío,temp_promedio_semanal,18.2714,°C,open-meteo,7
2023-04-16,2023-04-16,Risaralda,precipitacion_semanal,70.4,mm,open-meteo,7
2023-04-16,2023-04-16,Risaralda,temp_max_semanal,25.0,°C,open-meteo,7
2023-04-16,2023-04-16,Risaralda,temp_min_semanal,14.9,°C,open-meteo,7
2023-04-16,2023-04-16,Risaralda,temp_promedio_semanal,19.5571,°C,open-meteo,7
2023-04-16,2023-04-16,Tolima,precipitacion_semanal,182.2,mm,open-meteo,7
2023-04-16,2023-04-16,Tolima,temp_max_semanal,23.3,°C,open-meteo,7
2023-04-16,2023-04-16,Tolima,temp_min_semanal,13.1,°C,open-meteo,7
2023-04-16,2023-04-16,Tolima,temp_promedio_semanal,18.1286,°C,open-meteo,7
2023-04-23,2023-04-23,Antioquia,precipitacion_semanal,87.5,mm,open-meteo,7
2023-04-23,2023-04-23,Antioquia,temp_max_semanal,27.8,°C,open-meteo,7
2023-04-23,2023-04-23,Antioquia,temp_min_semanal,13.8,°C,open-meteo,7
2023-04-23,2023-04-23,Antioquia,temp_promedio_semanal,20.7786,°C,open-meteo,7
2023-04-23,2023-04-21,COLOMBIA,fx_usd_local,4525.14990234375,COP/USD,yfinance,5
2023-04-23,2023-04-23,COLOMBIA,precio_interno_referencia,1990000.0,COP/carga_125kg,FNC,7
2023-04-23,2023-04-23,Caldas,precipitacion_semanal,33.8,mm,open-meteo,7
2023-04-23,2023-04-23,Caldas,temp_max_semanal,21.2,°C,open-meteo,7
2023-04-23,2023-04-23,Caldas,temp_min_semanal,9.9,°C,open-meteo,7
2023-04-23,2023-04-23,Caldas,temp_promedio_semanal,15.0714,°C,open-meteo,7
2023-04-23,2023-04-23,Cauca,precipitacion_semanal,67.3,mm,open-meteo,7
2023-04-23,2023-04-23,Cauca,temp_max_semanal,23.5,°C,open-meteo,7
2023-04-23,2023-04-23,Cauca,temp_min_semanal,11.7,°C,open-meteo,7
2023-04-23,2023-04-23,Cauca,temp_promedio_semanal,18.05,°C,open-meteo,7
2023-04-23,2023-04-21,GLOBAL,precio_cafe_arabica,194.1999969482422,USc/lb,yfinance,5
2023-04-23,2023-04-23,Huila,precipitacion_semanal,60.7,mm,open-meteo,7
2023-04-23,2023-04-23,Huila,temp_max_semanal,25.9,°C,open-meteo,7
2023-04-23,2023-04-23,Huila,temp_min_semanal,15.0,°C,open-meteo,7
2023-04-23,2023-04-23,Huila,temp_promedio_semanal,19.9643,°C,open-meteo,7
2023-04-23,2023-04-23,Nariño,precipitacion_semanal,154.9,mm,open-meteo,7
2023-04-23,2023-04-23,Nariño,temp_max_semanal,21.9,°C,open-meteo,7
2023-04-23,2023-04-23,Nariño,temp_min_semanal,12.2,°C,open-meteo,7
2023-04-23,2023-04-23,Nariño,temp_promedio_semanal,17.3,°C,open-meteo,7
2023-04-23,2023-04-23,Quindío,precipitacion_semanal,93.8,mm,open-meteo,7
2023-04-23,2023-04-23,Quindío,temp_max_semanal,25.6,°C,open-meteo,7
2023-04-23,2023-04-23,Quindío,temp_min_semanal,14.5,°C,open-meteo,7
2023-04-23,2023-04-23,Quindío,temp_promedio_semanal,19.1214,°C,open-meteo,7
2023-04-23,2023-04-23,Risaralda,precipitacion_semanal,71.7,mm,open-meteo,7
2023-04-23,2023-04-23,Risaralda,temp_max_semanal,25.9,°C,open-meteo,7
2023-04-23,2023-04-23,Risaralda,temp_min_semanal,14.4,°C,open-meteo,7
2023-04-23,2023-04-23,Risaralda,temp_promedio_semanal,19.4929,°C,open-meteo,7
2023-04-23,2023-04-23,Tolima,precipitacion_semanal,80.6,mm,open-meteo,7
2023-04-23,2023-04-23,Tolima,temp_max_semanal,22.6,°C,open-meteo,7
2023-04-23,2023-04-23,Tolima,temp_min_semanal,13.4,°C,open-meteo,7
2023-04-23,2023-04-23,Tolima,temp_promedio_semanal,18.0357,°C,open-meteo,7
2023-04-30,2023-04-30,Antioquia,precipitacion_semanal,64.6,mm,open-meteo,7
2023-04-30,2023-04-30,Antioquia,temp_max_semanal,26.0,°C,open-meteo,7
2023-04-30,2023-04-30,Antioquia,temp_min_semanal,14.3,°C,open-meteo,7
2023-04-30,2023-04-30,Antioquia,temp_promedio_semanal,20.6643,°C,open-meteo,7
2023-04-30,2023-04-28,COLOMBIA,fx_usd_local,4654.75,COP/USD,yfinance,5
2023-04-30,2023-04-30,COLOMBIA,precio_interno_referencia,2005000.0,COP/carga_125kg,FNC,7
2023-04-30,2023-04-30,Caldas,precipitacion_semanal,93.5,mm,open-meteo,7
2023-04-30,2023-04-30,Caldas,temp_max_semanal,20.2,°C,open-meteo,7
2023-04-30,2023-04-30,Caldas,temp_min_semanal,10.2,°C,open-meteo,7
2023-04-30,2023-04-30,Caldas,temp_promedio_semanal,14.6929,°C,open-meteo,7
2023-04-30,2023-04-30,Cauca,precipitacion_semanal,32.5,mm,open-meteo,7
2023-04-30,2023-04-30,Cauca,temp_max_semanal,23.6,°C,open-meteo,7
2023-04-30,2023-04-30,Cauca,temp_min_semanal,10.1,°C,open-meteo,7
2023-04-30,2023-04-30,Cauca,temp_promedio_semanal,17.3643,°C,open-meteo,7
2023-04-30,2023-04-28,GLOBAL,precio_cafe_arabica,189.8500061035156,USc/lb,yfinance,5
2023-04-30,2023-04-30,Huila,precipitacion_semanal,43.8,mm,open-meteo,7
2023-04-30,2023-04-30,Huila,temp_max_semanal,24.4,°C,open-meteo,7
2023-04-30,2023-04-30,Huila,temp_min_semanal,12.9,°C,open-meteo,7
2023-04-30,2023-04-30,Huila,temp_promedio_semanal,19.2,°C,open-meteo,7
2023-04-30,2023-04-30,Nariño,precipitacion_semanal,49.8,mm,open-meteo,7
2023-04-30,2023-04-30,Nariño,temp_max_semanal,22.7,°C,open-meteo,7
2023-04-30,2023-04-30,Nariño,temp_min_semanal,11.9,°C,open-meteo,7
2023-04-30,2023-04-30,Nariño,temp_promedio_semanal,17.0643,°C,open-meteo,7
2023-04-30,2023-04-30,Quindío,precipitacion_semanal,104.2,mm,open-meteo,7
2023-04-30,2023-04-30,Quindío,temp_max_semanal,24.6,°C,open-meteo,7
2023-04-30,2023-04-30,Quindío,temp_min_semanal,14.6,°C,open-meteo,7
2023-04-30,2023-04-30,Quindío,temp_promedio_semanal,18.7071,°C,open-meteo,7
2023-04-30,2023-04-30,Risaralda,precipitacion_semanal,39.3,mm,open-meteo,7
2023-04-30,2023-04-30,Risaralda,temp_max_semanal,24.5,°C,open-meteo,7
2023-04-30,2023-04-30,Risaralda,temp_min_semanal,14.3,°C,open-meteo,7
2023-04-30,2023-04-30,Risaralda,temp_promedio_semanal,19.4643,°C,open-meteo,7
2023-04-30,2023-04-30,Tolima,precipitacion_semanal,171.1,mm,open-meteo,7
2023-04-30,2023-04-30,Tolima,temp_max_semanal,22.5,°C,open-meteo,7
2023-04-30,2023-04-30,Tolima,temp_min_semanal,13.5,°C,open-meteo,7
2023-04-30,2023-04-30,Tolima,temp_promedio_semanal,18.1071,°C,open-meteo,7
2023-05-07,2023-05-07,Antioquia,precipitacion_semanal,22.2,mm,open-meteo,7
2023-05-07,2023-05-07,Antioquia,temp_max_semanal,28.9,°C,open-meteo,7
2023-05-07,2023-05-07,Antioquia,temp_min_semanal,15.5,°C,open-meteo,7
2023-05-07,2023-05-07,Antioquia,temp_promedio_semanal,22.3643,°C,open-meteo,7
2023-05-07,2023-05-01,COLOMBIA,exportaciones_cafe,845.853,miles_sacos_60kg,FNC,1
2023-05-07,2023-05-05,COLOMBIA,fx_usd_local,4603.9501953125,COP/USD,yfinance,5
2023-05-07,2023-05-07,COLOMBIA,precio_interno_referencia,1940000.0,COP/carga_125kg,FNC,7
2023-05-07,2023-05-01,COLOMBIA,produccion_nacional,806.195505733111,miles_sacos_60kg,FNC,1
2023-05-07,2023-05-07,Caldas,precipitacion_semanal,84.1,mm,open-meteo,7
2023-05-07,2023-05-07,Caldas,temp_max_semanal,21.3,°C,open-meteo,7
2023-05-07,2023-05-07,Caldas,temp_min_semanal,9.6,°C,open-meteo,7
2023-05-07,2023-05-07,Caldas,temp_promedio_semanal,15.5143,°C,open-meteo,7
2023-05-07,2023-05-07,Cauca,precipitacion_semanal,8.1,mm,open-meteo,7
2023-05-07,2023-05-07,Cauca,temp_max_semanal,23.9,°C,open-meteo,7
